,ST_CASE,INJ_SEV,INJ_SEVNAME,STATE,STATENAME,WEATHER,WEATHERNAME
4770,60041,3,Suspected Serious Injury (A),6,California,1,Clear
4771,60042,4,Fatal Injury (K),6,California,10,Cloudy
4772,60043,4,Fatal Injury (K),6,California,1,Clear
4773,60043,9,Unknown/Not Reported,6,California,1,Clear
4774,60044,4,Fatal Injury (K),6,California,1,Clear
4775,60044,3,Suspected Serious Injury (A),6,California,1,Clear
4776,60045,3,Suspected Serious Injury (A),6,California,1,Clear
4777,60045,4,Fatal Injury (K),6,California,1,Clear
4778,60045,0,No Apparent Injury (O),6,California,1,Clear
4779,60046,4,Fatal Injury (K),6,California,1,Clear
4780,60046,0,No Apparent Injury (O),6,California,1,Clear
4781,60046,3,Suspected Serious Injury (A),6,California,1,Clear
4782,60046,2,Suspected Minor Injury (B),6,California,1,Clear
4783,60046,1,Possible Injury (C),6,California,1,Clear
4784,60047,4,Fatal Injury (K),6,California,1,Clear
4785,60047,3,Suspected Serious Injury (A),6,California,1,Clear
4786,60048,4,Fatal Injury (K),6,California,1,Clear
4787,60048,0,No Apparent Injury (O),6,California,1,Clear
4788,60049,1,Possible Injury (C),6,California,1,Clear
4789,60049,0,No Apparent Injury (O),6,California,1,Clear
4790,60049,4,Fatal Injury (K),6,California,1,Clear
4791,60049,2,Suspected Minor Injury (B),6,California,1,Clear
4792,60050,4,Fatal Injury (K),6,California,1,Clear
4793,60050,3,Suspected Serious Injury (A),6,California,1,Clear
4794,60051,4,Fatal Injury (K),6,California,1,Clear
4795,60052,4,Fatal Injury (K),6,California,1,Clear
4796,60053,4,Fatal Injury (K),6,California,10,Cloudy
4797,60053,0,No Apparent Injury (O),6,California,10,Cloudy
4798,60054,4,Fatal Injury (K),6,California,1,Clear
4799,60054,0,No Apparent Injury (O),6,California,1,Clear
4800,60055,4,Fatal Injury (K),6,California,1,Clear
4801,60055,9,Unknown/Not Reported,6,California,1,Clear
4802,60056,4,Fatal Injury (K),6,California,1,Clear
4803,60056,0,No Apparent Injury (O),6,California,1,Clear
4804,60057,4,Fatal Injury (K),6,California,2,Rain
4805,60058,4,Fatal Injury (K),6,California,1,Clear
4806,60058,0,No Apparent Injury (O),6,California,1,Clear
4807,60059,4,Fatal Injury (K),6,California,1,Clear
4808,60059,0,No Apparent Injury (O),6,California,1,Clear
4809,60060,4,Fatal Injury (K),6,California,1,Clear
4810,60061,4,Fatal Injury (K),6,California,1,Clear
4811,60062,4,Fatal Injury (K),6,California,1,Clear
4812,60062,3,Suspected Serious Injury (A),6,California,1,Clear
4813,60062,1,Possible Injury (C),6,California,1,Clear
4814,60062,0,No Apparent Injury (O),6,California,1,Clear
4815,60063,4,Fatal Injury (K),6,California,2,Rain
4816,60063,0,No Apparent Injury (O),6,California,2,Rain
4817,60064,4,Fatal Injury (K),6,California,10,Cloudy
4818,60064,0,No Apparent Injury (O),6,California,10,Cloudy
4819,60065,0,No Apparent Injury (O),6,California,1,Clear
4820,60065,4,Fatal Injury (K),6,California,1,Clear
4821,60065,1,Possible Injury (C),6,California,1,Clear
4822,60066,4,Fatal Injury (K),6,California,1,Clear
4823,60066,0,No Apparent Injury (O),6,California,1,Clear
4824,60067,4,Fatal Injury (K),6,California,1,Clear
4825,60068,4,Fatal Injury (K),6,California,1,Clear
4826,60068,0,No Apparent Injury (O),6,California,1,Clear
4827,60069,4,Fatal Injury (K),6,California,10,Cloudy
4828,60070,4,Fatal Injury (K),6,California,1,Clear
4829,60070,0,No Apparent Injury (O),6,California,1,Clear
4830,60071,4,Fatal Injury (K),6,California,1,Clear
4831,60071,0,No Apparent Injury (O),6,California,1,Clear
4832,60072,0,No Apparent Injury (O),6,California,1,Clear
4833,60072,4,Fatal Injury (K),6,California,1,Clear
4834,60073,4,Fatal Injury (K),6,California,1,Clear
4835,60073,0,No Apparent Injury (O),6,California,1,Clear
4836,60074,4,Fatal Injury (K),6,California,10,Cloudy
4837,60075,4,Fatal Injury (K),6,California,10,Cloudy
4838,60076,4,Fatal Injury (K),6,California,1,Clear
4839,60077,4,Fatal Injury (K),6,California,1,Clear
4840,60078,4,Fatal Injury (K),6,California,10,Cloudy
4841,60078,0,No Apparent Injury (O),6,California,10,Cloudy
4842,60079,4,Fatal Injury (K),6,California,1,Clear
4843,60080,4,Fatal Injury (K),6,California,1,Clear
4844,60080,1,Possible Injury (C),6,California,1,Clear
4845,60081,4,Fatal Injury (K),6,California,1,Clear
4846,60081,0,No Apparent Injury (O),6,California,1,Clear
4847,60082,4,Fatal Injury (K),6,California,1,Clear
4848,60082,3,Suspected Serious Injury (A),6,California,1,Clear
4849,60082,1,Possible Injury (C),6,California,1,Clear
4850,60083,4,Fatal Injury (K),6,California,10,Cloudy
4851,60083,0,No Apparent Injury (O),6,California,10,Cloudy
4852,60083,1,Possible Injury (C),6,California,10,Cloudy
4853,60084,4,Fatal Injury (K),6,California,1,Clear
4854,60084,3,Suspected Serious Injury (A),6,California,1,Clear
4855,60085,4,Fatal Injury (K),6,California,1,Clear
4856,60085,3,Suspected Serious Injury (A),6,California,1,Clear
4857,60085,1,Possible Injury (C),6,California,1,Clear
4858,60086,4,Fatal Injury (K),6,California,10,Cloudy
4859,60086,0,No Apparent Injury (O),6,California,10,Cloudy
4860,60087,4,Fatal Injury (K),6,California,1,Clear
4861,60087,0,No Apparent Injury (O),6,California,1,Clear
4862,60088,4,Fatal Injury (K),6,California,1,Clear
4863,60088,0,No Apparent Injury (O),6,California,1,Clear
4864,60089,2,Suspected Minor Injury (B),6,California,1,Clear
4865,60089,4,Fatal Injury (K),6,California,1,Clear
4866,60089,3,Suspected Serious Injury (A),6,California,1,Clear
4867,60090,4,Fatal Injury (K),6,California,1,Clear
4868,60090,0,No Apparent Injury (O),6,California,1,Clear
4869,60091,4,Fatal Injury (K),6,California,6,Severe Crosswinds
4870,60092,4,Fatal Injury (K),6,California,1,Clear
4871,60092,0,No Apparent Injury (O),6,California,1,Clear
4872,60093,4,Fatal Injury (K),6,California,2,Rain
4873,60093,0,No Apparent Injury (O),6,California,2,Rain
4874,60094,4,Fatal Injury (K),6,California,1,Clear
4875,60094,3,Suspected Serious Injury (A),6,California,1,Clear
4876,60095,4,Fatal Injury (K),6,California,1,Clear
4877,60096,4,Fatal Injury (K),6,California,1,Clear
4878,60097,4,Fatal Injury (K),6,California,1,Clear
4879,60097,0,No Apparent Injury (O),6,California,1,Clear
4880,60098,4,Fatal Injury (K),6,California,1,Clear
4881,60098,0,No Apparent Injury (O),6,California,1,Clear
4882,60098,9,Unknown/Not Reported,6,California,1,Clear
4883,60099,4,Fatal Injury (K),6,California,1,Clear
4884,60099,0,No Apparent Injury (O),6,California,1,Clear
4885,60100,4,Fatal Injury (K),6,California,1,Clear
4886,60101,4,Fatal Injury (K),6,California,1,Clear
4887,60101,0,No Apparent Injury (O),6,California,1,Clear
4888,60102,4,Fatal Injury (K),6,California,1,Clear
4889,60102,0,No Apparent Injury (O),6,California,1,Clear
4890,60103,4,Fatal Injury (K),6,California,1,Clear
4891,60104,4,Fatal Injury (K),6,California,1,Clear
4892,60104,0,No Apparent Injury (O),6,California,1,Clear
4893,60105,4,Fatal Injury (K),6,California,1,Clear
4894,60105,3,Suspected Serious Injury (A),6,California,1,Clear
4895,60106,4,Fatal Injury (K),6,California,2,Rain
4896,60106,0,No Apparent Injury (O),6,California,2,Rain
4897,60107,4,Fatal Injury (K),6,California,1,Clear
4898,60107,2,Suspected Minor Injury (B),6,California,1,Clear
4899,60108,4,Fatal Injury (K),6,California,1,Clear
4900,60108,0,No Apparent Injury (O),6,California,1,Clear
4901,60109,4,Fatal Injury (K),6,California,1,Clear
4902,60109,0,No Apparent Injury (O),6,California,1,Clear
4903,60110,4,Fatal Injury (K),6,California,1,Clear
4904,60110,3,Suspected Serious Injury (A),6,California,1,Clear
4905,60111,4,Fatal Injury (K),6,California,10,Cloudy
4906,60112,4,Fatal Injury (K),6,California,1,Clear
4907,60112,3,Suspected Serious Injury (A),6,California,1,Clear
4908,60112,2,Suspected Minor Injury (B),6,California,1,Clear
4909,60112,0,No Apparent Injury (O),6,California,1,Clear
4910,60113,4,Fatal Injury (K),6,California,1,Clear
4911,60113,0,No Apparent Injury (O),6,California,1,Clear
4912,60114,0,No Apparent Injury (O),6,California,1,Clear
4913,60114,4,Fatal Injury (K),6,California,1,Clear
4914,60115,2,Suspected Minor Injury (B),6,California,1,Clear
4915,60115,4,Fatal Injury (K),6,California,1,Clear
4916,60115,0,No Apparent Injury (O),6,California,1,Clear
4917,60116,1,Possible Injury (C),6,California,1,Clear
4918,60116,4,Fatal Injury (K),6,California,1,Clear
4919,60117,4,Fatal Injury (K),6,California,1,Clear
4920,60117,3,Suspected Serious Injury (A),6,California,1,Clear
4921,60118,4,Fatal Injury (K),6,California,1,Clear
4922,60118,0,No Apparent Injury (O),6,California,1,Clear
4923,60119,0,No Apparent Injury (O),6,California,1,Clear
4924,60119,2,Suspected Minor Injury (B),6,California,1,Clear
4925,60119,4,Fatal Injury (K),6,California,1,Clear
4926,60120,4,Fatal Injury (K),6,California,1,Clear
4927,60120,3,Suspected Serious Injury (A),6,California,1,Clear
4928,60120,0,No Apparent Injury (O),6,California,1,Clear
4929,60120,1,Possible Injury (C),6,California,1,Clear
4930,60120,9,Unknown/Not Reported,6,California,1,Clear
4931,60121,4,Fatal Injury (K),6,California,1,Clear
4932,60121,9,Unknown/Not Reported,6,California,1,Clear
4933,60122,4,Fatal Injury (K),6,California,10,Cloudy
4934,60122,0,No Apparent Injury (O),6,California,10,Cloudy
4935,60123,4,Fatal Injury (K),6,California,1,Clear
4936,60123,0,No Apparent Injury (O),6,California,1,Clear
4937,60124,3,Suspected Serious Injury (A),6,California,1,Clear
4938,60124,4,Fatal Injury (K),6,California,1,Clear
4939,60125,4,Fatal Injury (K),6,California,5,"Fog, Smog, Smoke"
4940,60125,0,No Apparent Injury (O),6,California,5,"Fog, Smog, Smoke"
4941,60126,4,Fatal Injury (K),6,California,1,Clear
4942,60127,4,Fatal Injury (K),6,California,1,Clear
4943,60127,0,No Apparent Injury (O),6,California,1,Clear
4944,60128,4,Fatal Injury (K),6,California,1,Clear
4945,60128,0,No Apparent Injury (O),6,California,1,Clear
4946,60128,2,Suspected Minor Injury (B),6,California,1,Clear
4947,60129,4,Fatal Injury (K),6,California,1,Clear
4948,60130,4,Fatal Injury (K),6,California,1,Clear
4949,60130,2,Suspected Minor Injury (B),6,California,1,Clear
4950,60131,3,Suspected Serious Injury (A),6,California,2,Rain
4951,60131,4,Fatal Injury (K),6,California,2,Rain
4952,60132,0,No Apparent Injury (O),6,California,1,Clear
4953,60132,4,Fatal Injury (K),6,California,1,Clear
4954,60133,4,Fatal Injury (K),6,California,1,Clear
4955,60133,3,Suspected Serious Injury (A),6,California,1,Clear
4956,60134,3,Suspected Serious Injury (A),6,California,1,Clear
4957,60134,4,Fatal Injury (K),6,California,1,Clear
4958,60134,1,Possible Injury (C),6,California,1,Clear
4959,60135,4,Fatal Injury (K),6,California,2,Rain
4960,60135,2,Suspected Minor Injury (B),6,California,2,Rain
4961,60135,0,No Apparent Injury (O),6,California,2,Rain
4962,60136,4,Fatal Injury (K),6,California,10,Cloudy
4963,60137,4,Fatal Injury (K),6,California,5,"Fog, Smog, Smoke"
4964,60137,0,No Apparent Injury (O),6,California,5,"Fog, Smog, Smoke"
4965,60138,4,Fatal Injury (K),6,California,2,Rain
4966,60138,3,Suspected Serious Injury (A),6,California,2,Rain
4967,60138,0,No Apparent Injury (O),6,California,2,Rain
4968,60139,4,Fatal Injury (K),6,California,1,Clear
4969,60139,0,No Apparent Injury (O),6,California,1,Clear
4970,60140,4,Fatal Injury (K),6,California,1,Clear
4971,60140,0,No Apparent Injury (O),6,California,1,Clear
4972,60141,4,Fatal Injury (K),6,California,1,Clear
4973,60142,2,Suspected Minor Injury (B),6,California,1,Clear
4974,60142,1,Possible Injury (C),6,California,1,Clear
4975,60142,4,Fatal Injury (K),6,California,1,Clear
4976,60143,4,Fatal Injury (K),6,California,1,Clear
4977,60143,0,No Apparent Injury (O),6,California,1,Clear
4978,60143,9,Unknown/Not Reported,6,California,1,Clear
4979,60144,4,Fatal Injury (K),6,California,10,Cloudy
4980,60144,0,No Apparent Injury (O),6,California,10,Cloudy
4981,60145,4,Fatal Injury (K),6,California,2,Rain
4982,60146,0,No Apparent Injury (O),6,California,10,Cloudy
4983,60146,4,Fatal Injury (K),6,California,10,Cloudy
4984,60147,3,Suspected Serious Injury (A),6,California,10,Cloudy
4985,60147,4,Fatal Injury (K),6,California,10,Cloudy
4986,60148,3,Suspected Serious Injury (A),6,California,1,Clear
4987,60148,4,Fatal Injury (K),6,California,1,Clear
4988,60148,0,No Apparent Injury (O),6,California,1,Clear
4989,60149,4,Fatal Injury (K),6,California,1,Clear
4990,60149,0,No Apparent Injury (O),6,California,1,Clear
4991,60150,4,Fatal Injury (K),6,California,1,Clear
4992,60150,1,Possible Injury (C),6,California,1,Clear
4993,60151,0,No Apparent Injury (O),6,California,1,Clear
4994,60151,4,Fatal Injury (K),6,California,1,Clear
4995,60152,4,Fatal Injury (K),6,California,1,Clear
4996,60153,4,Fatal Injury (K),6,California,1,Clear
4997,60153,2,Suspected Minor Injury (B),6,California,1,Clear
4998,60154,4,Fatal Injury (K),6,California,1,Clear
4999,60154,0,No Apparent Injury (O),6,California,1,Clear
5000,60156,1,Possible Injury (C),6,California,1,Clear
5001,60156,4,Fatal Injury (K),6,California,1,Clear
5002,60157,3,Suspected Serious Injury (A),6,California,1,Clear
5003,60157,2,Suspected Minor Injury (B),6,California,1,Clear
5004,60157,4,Fatal Injury (K),6,California,1,Clear
5005,60157,0,No Apparent Injury (O),6,California,1,Clear
5006,60158,4,Fatal Injury (K),6,California,1,Clear
5007,60158,0,No Apparent Injury (O),6,California,1,Clear
5008,60159,4,Fatal Injury (K),6,California,1,Clear
5009,60160,4,Fatal Injury (K),6,California,4,Snow
5010,60160,0,No Apparent Injury (O),6,California,4,Snow
5011,60161,4,Fatal Injury (K),6,California,1,Clear
5012,60162,4,Fatal Injury (K),6,California,1,Clear
5013,60163,4,Fatal Injury (K),6,California,1,Clear
5014,60163,0,No Apparent Injury (O),6,California,1,Clear
5015,60164,4,Fatal Injury (K),6,California,1,Clear
5016,60164,0,No Apparent Injury (O),6,California,1,Clear
5017,60164,2,Suspected Minor Injury (B),6,California,1,Clear
5018,60165,4,Fatal Injury (K),6,California,1,Clear
5019,60165,1,Possible Injury (C),6,California,1,Clear
5020,60165,2,Suspected Minor Injury (B),6,California,1,Clear
5021,60168,4,Fatal Injury (K),6,California,10,Cloudy
5022,60168,0,No Apparent Injury (O),6,California,10,Cloudy
5023,60169,4,Fatal Injury (K),6,California,10,Cloudy
5024,60170,3,Suspected Serious Injury (A),6,California,1,Clear
5025,60170,4,Fatal Injury (K),6,California,1,Clear
5026,60171,4,Fatal Injury (K),6,California,1,Clear
5027,60171,0,No Apparent Injury (O),6,California,1,Clear
5028,60172,4,Fatal Injury (K),6,California,1,Clear
5029,60172,2,Suspected Minor Injury (B),6,California,1,Clear
5030,60173,4,Fatal Injury (K),6,California,1,Clear
5031,60173,0,No Apparent Injury (O),6,California,1,Clear
5032,60174,4,Fatal Injury (K),6,California,1,Clear
5033,60174,0,No Apparent Injury (O),6,California,1,Clear
5034,60174,1,Possible Injury (C),6,California,1,Clear
5035,60174,2,Suspected Minor Injury (B),6,California,1,Clear
5036,60175,4,Fatal Injury (K),6,California,1,Clear
5037,60176,4,Fatal Injury (K),6,California,1,Clear
5038,60176,1,Possible Injury (C),6,California,1,Clear
5039,60176,0,No Apparent Injury (O),6,California,1,Clear
5040,60177,4,Fatal Injury (K),6,California,1,Clear
5041,60177,2,Suspected Minor Injury (B),6,California,1,Clear
5042,60178,4,Fatal Injury (K),6,California,1,Clear
5043,60179,4,Fatal Injury (K),6,California,1,Clear
5044,60179,1,Possible Injury (C),6,California,1,Clear
5045,60179,3,Suspected Serious Injury (A),6,California,1,Clear
5046,60180,4,Fatal Injury (K),6,California,1,Clear
5047,60180,0,No Apparent Injury (O),6,California,1,Clear
5048,60181,3,Suspected Serious Injury (A),6,California,2,Rain
5049,60181,4,Fatal Injury (K),6,California,2,Rain
5050,60182,4,Fatal Injury (K),6,California,1,Clear
5051,60183,3,Suspected Serious Injury (A),6,California,1,Clear
5052,60183,4,Fatal Injury (K),6,California,1,Clear
5053,60184,4,Fatal Injury (K),6,California,1,Clear
5054,60184,3,Suspected Serious Injury (A),6,California,1,Clear
5055,60185,4,Fatal Injury (K),6,California,1,Clear
5056,60185,2,Suspected Minor Injury (B),6,California,1,Clear
5057,60186,4,Fatal Injury (K),6,California,6,Severe Crosswinds
5058,60186,0,No Apparent Injury (O),6,California,6,Severe Crosswinds
5059,60187,1,Possible Injury (C),6,California,1,Clear
5060,60187,4,Fatal Injury (K),6,California,1,Clear
5061,60187,3,Suspected Serious Injury (A),6,California,1,Clear
5062,60188,4,Fatal Injury (K),6,California,1,Clear
5063,60188,3,Suspected Serious Injury (A),6,California,1,Clear
5064,60189,4,Fatal Injury (K),6,California,5,"Fog, Smog, Smoke"
5065,60189,0,No Apparent Injury (O),6,California,5,"Fog, Smog, Smoke"
5066,60190,4,Fatal Injury (K),6,California,2,Rain
5067,60190,3,Suspected Serious Injury (A),6,California,2,Rain
5068,60191,4,Fatal Injury (K),6,California,10,Cloudy
5069,60191,0,No Apparent Injury (O),6,California,10,Cloudy
5070,60192,4,Fatal Injury (K),6,California,1,Clear
5071,60192,0,No Apparent Injury (O),6,California,1,Clear
5072,60193,4,Fatal Injury (K),6,California,10,Cloudy
5073,60193,0,No Apparent Injury (O),6,California,10,Cloudy
5074,60194,4,Fatal Injury (K),6,California,1,Clear
5075,60194,0,No Apparent Injury (O),6,California,1,Clear
5076,60195,4,Fatal Injury (K),6,California,1,Clear
5077,60195,0,No Apparent Injury (O),6,California,1,Clear
5078,60196,3,Suspected Serious Injury (A),6,California,1,Clear
5079,60196,4,Fatal Injury (K),6,California,1,Clear
5080,60197,4,Fatal Injury (K),6,California,1,Clear
5081,60198,4,Fatal Injury (K),6,California,2,Rain
5082,60198,0,No Apparent Injury (O),6,California,2,Rain
5083,60199,2,Suspected Minor Injury (B),6,California,1,Clear
5084,60199,4,Fatal Injury (K),6,California,1,Clear
5085,60200,4,Fatal Injury (K),6,California,10,Cloudy
5086,60200,3,Suspected Serious Injury (A),6,California,10,Cloudy
5087,60201,4,Fatal Injury (K),6,California,1,Clear
5088,60201,9,Unknown/Not Reported,6,California,1,Clear
5089,60202,4,Fatal Injury (K),6,California,2,Rain
5090,60203,4,Fatal Injury (K),6,California,2,Rain
5091,60203,3,Suspected Serious Injury (A),6,California,2,Rain
5092,60203,0,No Apparent Injury (O),6,California,2,Rain
5093,60204,4,Fatal Injury (K),6,California,10,Cloudy
5094,60204,3,Suspected Serious Injury (A),6,California,10,Cloudy
5095,60204,2,Suspected Minor Injury (B),6,California,10,Cloudy
5096,60205,4,Fatal Injury (K),6,California,1,Clear
5097,60205,0,No Apparent Injury (O),6,California,1,Clear
5098,60206,4,Fatal Injury (K),6,California,1,Clear
5099,60206,2,Suspected Minor Injury (B),6,California,1,Clear
5100,60207,4,Fatal Injury (K),6,California,1,Clear
5101,60207,1,Possible Injury (C),6,California,1,Clear
5102,60208,4,Fatal Injury (K),6,California,6,Severe Crosswinds
5103,60209,4,Fatal Injury (K),6,California,2,Rain
5104,60209,0,No Apparent Injury (O),6,California,2,Rain
5105,60210,4,Fatal Injury (K),6,California,1,Clear
5106,60210,2,Suspected Minor Injury (B),6,California,1,Clear
5107,60210,1,Possible Injury (C),6,California,1,Clear
5108,60211,2,Suspected Minor Injury (B),6,California,1,Clear
5109,60211,4,Fatal Injury (K),6,California,1,Clear
5110,60211,0,No Apparent Injury (O),6,California,1,Clear
5111,60212,3,Suspected Serious Injury (A),6,California,1,Clear
5112,60212,4,Fatal Injury (K),6,California,1,Clear
5113,60213,4,Fatal Injury (K),6,California,10,Cloudy
5114,60213,1,Possible Injury (C),6,California,10,Cloudy
5115,60213,3,Suspected Serious Injury (A),6,California,10,Cloudy
5116,60213,2,Suspected Minor Injury (B),6,California,10,Cloudy
5117,60214,4,Fatal Injury (K),6,California,2,Rain
5118,60215,4,Fatal Injury (K),6,California,1,Clear
5119,60215,3,Suspected Serious Injury (A),6,California,1,Clear
5120,60216,4,Fatal Injury (K),6,California,1,Clear
5121,60216,3,Suspected Serious Injury (A),6,California,1,Clear
5122,60218,4,Fatal Injury (K),6,California,1,Clear
5123,60218,0,No Apparent Injury (O),6,California,1,Clear
5124,60220,0,No Apparent Injury (O),6,California,1,Clear
5125,60220,4,Fatal Injury (K),6,California,1,Clear
5126,60221,4,Fatal Injury (K),6,California,1,Clear
5127,60222,2,Suspected Minor Injury (B),6,California,1,Clear
5128,60222,4,Fatal Injury (K),6,California,1,Clear
5129,60223,4,Fatal Injury (K),6,California,1,Clear
5130,60223,9,Unknown/Not Reported,6,California,1,Clear
5131,60224,4,Fatal Injury (K),6,California,1,Clear
5132,60224,0,No Apparent Injury (O),6,California,1,Clear
5133,60225,4,Fatal Injury (K),6,California,1,Clear
5134,60225,0,No Apparent Injury (O),6,California,1,Clear
5135,60226,4,Fatal Injury (K),6,California,1,Clear
5136,60227,4,Fatal Injury (K),6,California,1,Clear
5137,60227,0,No Apparent Injury (O),6,California,1,Clear
5138,60228,4,Fatal Injury (K),6,California,1,Clear
5139,60228,0,No Apparent Injury (O),6,California,1,Clear
5140,60229,4,Fatal Injury (K),6,California,10,Cloudy
5141,60229,2,Suspected Minor Injury (B),6,California,10,Cloudy
5142,60230,4,Fatal Injury (K),6,California,1,Clear
5143,60231,4,Fatal Injury (K),6,California,10,Cloudy
5144,60231,0,No Apparent Injury (O),6,California,10,Cloudy
5145,60232,4,Fatal Injury (K),6,California,10,Cloudy
5146,60233,4,Fatal Injury (K),6,California,10,Cloudy
5147,60234,3,Suspected Serious Injury (A),6,California,1,Clear
5148,60234,4,Fatal Injury (K),6,California,1,Clear
5149,60235,4,Fatal Injury (K),6,California,1,Clear
5150,60235,3,Suspected Serious Injury (A),6,California,1,Clear
5151,60235,0,No Apparent Injury (O),6,California,1,Clear
5152,60236,3,Suspected Serious Injury (A),6,California,1,Clear
5153,60236,4,Fatal Injury (K),6,California,1,Clear
5154,60237,4,Fatal Injury (K),6,California,2,Rain
